Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
KL221026,178,main,6,1,bkbg1414,The sign showed the way,sign,showed,way,NA,1600,bkbg1414_8ch.wav,-0.0738743880684691,0,-0.284871123834437,-0.859272551465917
KL221026,179,main,6,1,aslg0403,She read her book,She,read,book,NA,1184,aslg0403_8ch.wav,0.785398163397448,1,1.34509816657763,0
KL221026,180,main,6,1,bkbg1204,He lost his hat,He,lost,hat,NA,1013.333333,bkbg1204_8ch.wav,-0.114144369975565,0,1.00989564825023,-0.899542533373014
KL221026,181,main,6,1,bkbg1413,The postman comes early,postman,comes,early,NA,1568,bkbg1413_8ch.wav,-0.180206432584254,0,2.08315719214159,-0.965604595981702
KL221026,182,main,6,1,aslg1108,The greedy boy was hungry,greedy,boy,hungry,NA,1845.333333,aslg1108_8ch.wav,0.785398163397448,1,2.27162474582611,0
KL221026,183,main,6,2,bkbg1808,They painted the wall,They,painted,wall,NA,1205.333333,bkbg1808_8ch.wav,1.07975069673487,0,-0.727970986963454,0.294352533337426
KL221026,184,main,6,2,aslg0907,He tied his shoelaces,He,tied,shoelaces,NA,1482.666667,aslg0907_8ch.wav,0.932425326044003,0,0.42229154913518,0.147027162646555
KL221026,185,main,6,2,bkbg1003,She looked in her mirror,She,looked,in,mirror,1194.666667,bkbg1003_8ch.wav,0.785398163397448,1,1.76399660551175,0
KL221026,186,main,6,2,aslg0703,The man painted the gate,man,painted,gate,NA,1888,aslg0703_8ch.wav,0.785398163397448,1,0.246424868844081,0
KL221026,187,main,6,2,bkbg2012,The raincoat's hanging up,raincoats,hanging,up,NA,1610.666667,bkbg2012_8ch.wav,1.03912446834762,0,-2.62908552844376,0.253726304950168
KL221026,188,main,6,2,bkbg0305,They say some silly things,They,say,silly,things,1802.666667,bkbg0305_8ch.wav,1.04965428953423,0,0.955325570553915,0.264256126136786
KL221026,189,main,7,4,bkbg2116,They lost some money,They,lost,money,NA,1056,bkbg2116_4ch.wav,0.785398163397448,1,0.970429920395896,0
KL221026,190,main,7,4,aslg1804,The daughter drank some lemonade,daughter,drank,lemonade,NA,1793.625,aslg1804_4ch.wav,0.620019903682954,0,-0.435920778118472,-0.165378259714494
KL221026,191,main,7,4,aslg0811,The old fox was sly,old,fox,sly,NA,1903.291667,aslg0811_4ch.wav,0.785398163397448,1,2.54662518271041,0
KL221026,192,main,7,4,bkbg1615,The silly boy's hiding,silly,boys,hiding,NA,1536,bkbg1615_4ch.wav,0.982833696436541,0,-1.42685358872181,0.197435533039093
KL221026,193,main,7,4,bkbg1115,A fish lay on the plate,fish,lay,plate,NA,1621.333333,bkbg1115_4ch.wav,0.785398163397448,1,-2.35617870747723,0
KL221026,194,main,7,4,bkbg0311,They ate the lemon jelly,They,ate,lemon,jelly,1504,bkbg0311_4ch.wav,1.07810619548241,0,1.34145604608835,0.292708032084966
KL221026,195,main,7,1,bkbg0509,The cook cut some onions,cook,cut,onions,NA,1834.666667,bkbg0509_8ch.wav,0.785398163397448,1,-1.15880950351998,0
KL221026,196,main,7,1,bkbg0410,Some animals sleep on straw,animals,sleep,on,straw,1962.666667,bkbg0410_8ch.wav,0.785398163397448,1,1.51734485085108,0
KL221026,197,main,7,1,bkbg0416,The mud stuck on his shoe,mud,stuck,shoe,NA,1706.666667,bkbg0416_8ch.wav,-0.180658075468592,0,-0.913729076879894,-0.96605623886604
