Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,compared to 2000ms?,,AudFile,Orientation,TargetPresence,GaborLoc,TD,SentencePresence,WavfileDir,FixFlipTime,FixFlipEnd,FixClearFlipTime,FixClearFlipEnd,DurAudOnset,StimAudOnset,StimAudFlipTime,latency,DurGbOnset,StimGbOnset,StimGbFlipTime,StimGbFlipEnd,GbClearFlipTime,GbClearFlipEnd,endAudPositionSecs,estAudStopTime,Resp1PrmptTime,Resp1FlipTime,Resp1FlipEnd,Resp1ScrClearTime,Resp1ClearFlipTime,Resp1ClearFlipEnd,Resp2FlipTime,Resp2FlipEnd,Resp2ScrClearTime,TrialDuration,EndPromptFlipTime,EndPromptFlipEnd,SentenceOnset,SentenceFlipTime,SentenceFlipEnd,RespAud,AccAud,RtAbsAud,RTAud,RespGb,AccGb,RtAbsGb,RTGb,RespMemory,AccMemory,RtAbsMemory,RTMemory
365,main,9,3,bkbf2006,A cat jumped off the fence,cat,jumped,off,fence,1768.163265,231.836735,,bkbf2006_6ch.wav,0.785398163,1,2.58121049,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf2006_6ch.wav,986272.6222,986272.6223,0.2017537,0.201815,0.115918368,986272.9281,0.305918367,-0.0117537,0.85,986273.6722,1.0516689,1.0517313,1.3533317,1.3533931,1.768166667,986274.6965,986274.8222,2.2014356,2.2014929,986276.3222,NaN,NaN,3.7061178,3.7061511,986277.8222,5.2166463,5.2022696,5.2022923,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
366,main,9,3,bkbf1315,The mother heard her baby,mother,heard,baby,,1482.811791,517.188209,,bkbf1315_6ch.wav,-0.102995669,0,1.35921515,-0.888393833,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1315_6ch.wav,986277.8502,986277.8503,0.2019648,0.2019917,0.258594105,986278.2988,0.448594104,-0.0119648,0.85,986278.9002,1.0516577,1.0517303,1.353295,1.353356,1.4828125,986279.7815,986280.0502,2.2014442,2.2014998,986281.5502,NaN,NaN,3.7063793,3.7064092,986283.0502,5.2173255,5.2015405,5.2015643,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
367,main,9,1,bkbf1511,The tiny baby was pretty,tiny,baby,pretty,,1676.643991,323.356009,,bkbf1511_8ch.wav,0.785398163,1,3.077306383,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1511_8ch.wav,986295.1509,986295.1509,0.2019565,0.202018,0.161678005,986295.5026,0.351678004,-0.0119565,0.85,986296.2009,1.0516299,1.0516913,1.3529371,1.3529611,1.676645833,986297.1792,986297.3509,2.2014916,2.2025634,986298.8509,NaN,NaN,3.7061512,3.7061841,986300.3509,5.215988,5.2014521,5.201472,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
368,main,9,1,bkbf0115,The rain came down,rain,came,down,,1370.15873,629.84127,,bkbf0115_8ch.wav,0.785398163,1,-2.294417396,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0115_8ch.wav,986300.3792,986300.3793,0.2020003,0.2020572,0.314920635,986300.8841,0.504920635,-0.0120003,0.85,986301.4292,1.051506,1.0515279,1.3531496,1.3532095,1.370166667,986302.2544,986302.5792,2.2015615,2.2016222,986304.0792,NaN,NaN,3.7063424,3.706372,986305.5792,5.2165734,5.2013759,5.2014012,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
369,main,9,1,bkbf1502,The fire was very hot,fire,very,hot,,1464.263039,535.736961,,bkbf1502_8ch.wav,-0.165407032,0,-2.174251552,-0.950805195,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1502_8ch.wav,986305.6075,986305.6075,0.2021086,0.2021614,0.267868481,986306.0654,0.45786848,-0.0121086,0.85,986306.6575,1.0515064,1.0515707,1.3530093,1.3530541,1.464270833,986307.529,986307.8075,2.2012227,2.2012452,986309.3075,NaN,NaN,3.7061479,3.7061814,986310.8075,5.21721,5.2014397,5.2014639,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
370,main,9,1,bkbf0302,The dog played with a stick,dog,played,stick,,1500.272109,499.727891,,bkbf0302_8ch.wav,0.785398163,1,1.238144828,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0302_8ch.wav,986310.8361,986310.8361,0.2016972,0.2017188,0.249863946,986311.276,0.439863945,-0.0116972,0.85,986311.8861,1.0516224,1.0516852,1.3536668,1.3537278,1.500270833,986312.7756,986313.0361,2.2015016,2.2015633,986314.5361,NaN,NaN,3.7063417,3.7063749,986316.0361,5.2173969,5.2015459,5.2015704,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
371,main,9,1,bkbf1208,The bread van's coming,bread,vans,coming,,1343.038549,656.961451,,bkbf1208_8ch.wav,-0.058336551,0,0.585247579,-0.843734715,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1208_8ch.wav,986316.0644,986316.0645,0.2018148,0.201839,0.328480726,986316.5829,0.518480725,-0.0118148,0.85,986317.1144,1.0516179,1.0516802,1.3533031,1.3533629,1.343041667,986317.926,986318.2644,2.201488,2.2015488,986319.7644,NaN,NaN,3.7063157,3.7063693,986321.2644,5.217318,5.2015602,5.2015812,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
372,main,9,1,bkbf0203,The ball went into the goal,ball,went,into,goal,1557.913832,442.086168,,bkbf0203_8ch.wav,0.785398163,1,2.342866515,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0203_8ch.wav,986321.2929,986321.2929,0.2020166,0.2020726,0.221043084,986321.7039,0.411043084,-0.0120166,0.85,986322.3429,1.0514801,1.051502,1.3527756,1.3527965,1.557916667,986323.2615,986323.4929,2.201501,2.2015608,986324.9929,NaN,NaN,3.7062841,3.706317,986326.4929,5.2169963,5.2017053,5.2017281,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
373,main,9,2,bkbf1008,Someone's crossing the road,Someones,crossing,road,,1486.530612,513.469388,,bkbf1008_8ch.wav,1.095383173,0,1.799541243,0.30998501,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1008_8ch.wav,986339.0263,986339.0263,0.2020392,0.2021018,0.256734694,986339.473,0.446734694,-0.0120392,0.85,986340.0763,1.0515276,1.0515735,1.3530438,1.3530645,1.486520833,986340.9597,986341.2263,2.2014852,2.2015589,986342.7263,NaN,NaN,3.7062471,3.7062804,986344.2263,5.2148394,5.2013805,5.2014029,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
374,main,9,2,bkbf1113,The two farmers are talking,two,farmers,talking,,1679.909297,320.090703,,bkbf1113_8ch.wav,0.967337763,0,-0.68755966,0.1819396,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1113_8ch.wav,986344.2547,986344.2547,0.2019958,0.2020516,0.160045352,986344.6047,0.350045351,-0.0119958,0.85,986345.3047,1.0516199,1.0516815,1.3533215,1.3533822,1.679916667,986346.284,986346.4547,2.2014941,2.2015554,986347.9547,NaN,NaN,3.7064139,3.7064448,986349.4547,5.2166077,5.2014835,5.2015083,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
375,main,9,2,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,,1516.281179,483.718821,,bkbf2012_8ch.wav,0.785398163,1,2.520809412,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf2012_8ch.wav,986349.4831,986349.4831,0.201943,0.2019653,0.241859411,986349.915,0.43185941,-0.011943,0.85,986350.5331,1.0516302,1.0516919,1.3532669,1.3533273,1.516270833,986351.4313,986351.6831,2.2014996,2.2015621,986353.1831,NaN,NaN,3.7061784,3.7062114,986354.6831,5.2170311,5.2013794,5.2014038,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
376,main,9,2,bkbf0207,The boy knew the game,boy,knew,game,,1342.675737,657.324263,,bkbf0207_8ch.wav,0.785398163,1,0.556775523,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0207_8ch.wav,986354.7115,986354.7115,0.2020146,0.2020717,0.328662132,986355.2302,0.518662131,-0.0120146,0.85,986355.7615,1.051681,1.0517475,1.3533354,1.3533968,1.342666667,986356.5735,986356.9115,2.2014383,2.2014935,986358.4115,NaN,NaN,3.7062715,3.7063052,986359.9115,5.2172037,5.20142,5.2014434,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
377,main,9,2,bkbf0114,The lorry carried fruit,lorry,carried,fruit,,1565.85034,434.14966,,bkbf0114_8ch.wav,0.921193683,0,-2.344866413,0.135795519,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0114_8ch.wav,986359.94,986359.9401,0.2020159,0.202077,0.21707483,986360.3471,0.40707483,-0.0120159,0.85,986360.99,1.0516772,1.0517395,1.3533257,1.3533869,1.565854167,986361.9129,986362.14,2.2015739,2.2016407,986363.64,NaN,NaN,3.7063395,3.7063719,986365.14,5.2174832,5.2015506,5.2015763,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
378,main,9,2,bkbf0702,The dog came back,dog,came,back,,1288.117914,711.882086,,bkbf0702_8ch.wav,0.785398163,1,1.325997551,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0702_8ch.wav,986365.1683,986365.1683,0.2020093,0.2020308,0.355941043,986365.7142,0.545941043,-0.0120093,0.85,986366.2183,1.0516697,1.0517324,1.353322,1.3533835,1.288125,986367.0023,986367.3683,2.2015173,2.2015791,986368.8683,NaN,NaN,3.7064124,3.7064435,986370.3683,5.2174288,5.2017201,5.2017447,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
379,main,9,4,bkbf1813,The police help the driver,police,help,driver,,1504.988662,495.011338,,bkbf1813_6ch.wav,0.654088214,0,0.878119127,-0.131309949,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1813_6ch.wav,986380.4376,986380.4376,0.2017925,0.201839,0.247505669,986380.8751,0.437505669,-0.0117925,0.85,986381.4876,1.0517161,1.0517787,1.3534499,1.3535177,1.504979167,986382.3798,986382.6376,2.2011716,2.2011942,986384.1376,NaN,NaN,3.7062845,3.7063176,986385.6376,5.2102198,5.2013563,5.2013792,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
380,main,9,4,bkbf1413,The postman comes early,postman,comes,early,,1557.732426,442.267574,,bkbf1413_6ch.wav,0.612998392,0,0.389915357,-0.172399771,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1413_6ch.wav,986385.6658,986385.6659,0.202041,0.2020966,0.221133787,986386.0769,0.411133787,-0.012041,0.85,986386.7158,1.0516723,1.0517336,1.3529669,1.3529897,1.557729167,986387.6342,986387.8658,2.201113,2.2011548,986389.3658,NaN,NaN,3.706156,3.7061885,986390.8658,5.21657,5.2016164,5.20164,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
381,main,9,4,bkbf0801,The boy forgot his book,boy,forgot,book,,1340.680272,659.319728,,bkbf0801_6ch.wav,0.785398163,1,-2.581294128,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0801_6ch.wav,986390.8943,986390.8943,0.2020303,0.2020868,0.329659864,986391.414,0.519659864,-0.0120303,0.85,986391.9443,1.0512986,1.0513204,1.3527404,1.3527974,1.3406875,986392.7543,986393.0943,2.2014134,2.2014355,986394.5943,NaN,NaN,3.706429,3.7064626,986396.0943,5.2172795,5.2014245,5.201448,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
382,main,9,4,bkbf1701,The apple pie's cooking,apple,pies,cooking,,1501.315193,498.684807,,bkbf1701_6ch.wav,0.895106892,0,2.028647605,0.109708728,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1701_6ch.wav,986396.1227,986396.1228,0.201989,0.2020459,0.249342404,986396.562,0.439342403,-0.011989,0.85,986397.1727,1.0516279,1.0516907,1.3532634,1.3533237,1.5013125,986398.063,986398.3227,2.2011987,2.201222,986399.8227,NaN,NaN,3.7064853,3.7065176,986401.3227,5.2165365,5.2015591,5.2015832,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
383,main,9,4,bkbf0803,The match boxes are empty,match,boxes,empty,,1634.104308,365.895692,,bkbf0803_6ch.wav,0.785398163,1,-0.363645514,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0803_6ch.wav,986401.3511,986401.3511,0.2020393,0.202096,0.182947846,986401.724,0.372947846,-0.0120393,0.85,986402.4011,1.0516512,1.051726,1.3532975,1.3533578,1.634104167,986403.3581,986403.5511,2.2014881,2.2015648,986405.0511,NaN,NaN,3.7062695,3.7063033,986406.5511,5.2174268,5.2016484,5.2016721,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
384,main,9,4,bkbf0214,The little baby sleeps,little,baby,sleeps,,1584.897959,415.102041,,bkbf0214_6ch.wav,0.785398163,1,-3.078366175,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0214_6ch.wav,986406.5794,986406.5795,0.2020939,0.2021498,0.207551021,986406.977,0.39755102,-0.0120939,0.85,986407.6294,1.0516358,1.0516976,1.3529971,1.3530211,1.584895833,986408.5617,986408.7794,2.2015157,2.2015772,986410.2794,NaN,NaN,3.701173,3.701194,986411.7794,5.2176027,5.2016926,5.2017684,NaN,NaN,NaN,0,0,986409.1976,0.4166238,1,1,986410.5404,0.259749,NaN,NaN,NaN,NaN
385,main,9,2,bkbf1414,The sign showed the way,sign,showed,way,,1426.394558,573.605442,,bkbf1414_8ch.wav,0.499388978,0,2.78742714,-0.286009186,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1414_8ch.wav,986425.3954,986425.3954,0.2018776,0.2019407,0.286802721,986425.8722,0.476802721,-0.0118776,0.85,986426.4454,1.051618,1.0516813,1.3532618,1.3533232,1.426395833,986427.299,986427.5954,2.2015074,2.2015698,986429.0954,NaN,NaN,3.706161,3.7061943,986430.5954,5.2145701,5.2016825,5.2017049,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
386,main,9,2,bkbf1903,The baby lay on a rug,baby,lay,rug,,1438.77551,561.22449,,bkbf1903_8ch.wav,0.785398163,1,0.600333098,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1903_8ch.wav,986430.6237,986430.6237,0.2019923,0.2020622,0.280612245,986431.0943,0.470612245,-0.0119923,0.85,986431.6737,1.0516229,1.0516861,1.3532596,1.3533202,1.438770833,986432.5332,986432.8237,2.2015845,2.2016529,986434.3237,NaN,NaN,3.7061603,3.7061939,986435.8237,5.2199533,5.2041969,5.2042191,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
387,main,9,2,bkbf2103,A girl came into the room,girl,came,room,,1525.941043,474.058957,,bkbf2103_8ch.wav,0.669402928,0,-2.536946209,-0.115995235,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf2103_8ch.wav,986435.852,986435.852,0.2020955,0.2021518,0.237029479,986436.279,0.427029478,-0.0120955,0.85,986436.902,1.051652,1.0517136,1.3533232,1.3533843,1.5259375,986437.805,986438.052,2.2013951,2.2014239,986439.552,NaN,NaN,3.7064761,3.7065087,986441.052,5.217244,5.2014653,5.2014902,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
388,main,9,2,bkbf1504,The shop closed for lunch,shop,closed,lunch,,1609.52381,390.47619,,bkbf1504_8ch.wav,0.660907799,0,-2.074698274,-0.124490365,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1504_8ch.wav,986441.0805,986441.0806,0.2020372,0.2020988,0.195238095,986441.4658,0.385238095,-0.0120372,0.85,986442.1305,1.0516223,1.0516852,1.3529529,1.352974,1.609520833,986443.0754,986443.2805,2.2015106,2.2015729,986444.7805,NaN,NaN,3.7065665,3.7065979,986446.2805,5.2165198,5.2015044,5.2015294,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
389,main,9,2,bkbf1803,The mother shut the window,mother,shut,window,,1351.791383,648.208617,,bkbf1803_8ch.wav,0.785398163,1,1.770374686,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1803_8ch.wav,986446.3089,986446.309,0.202004,0.2020613,0.324104309,986446.823,0.514104308,-0.012004,0.85,986447.3589,1.0512986,1.0513219,1.3529659,1.3530277,1.351791667,986448.1735,986448.5089,2.2015003,2.2015627,986450.0089,NaN,NaN,3.7062788,3.7063107,986451.5089,5.2173122,5.2014674,5.2014901,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
390,main,9,2,bkbf0212,The lady's making a toy,ladys,making,toy,,1431.519274,568.480726,,bkbf0212_8ch.wav,0.785398163,1,2.558179126,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0212_8ch.wav,986451.5373,986451.5374,0.2020207,0.2020767,0.284240363,986452.0116,0.474240363,-0.0120207,0.85,986452.5873,1.0516384,1.0517005,1.3533211,1.353381,1.431520833,986453.4427,986453.7373,2.2015784,2.2016401,986455.2373,NaN,NaN,3.7064984,3.7065318,986456.7373,5.2165325,5.2015303,5.2015543,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
391,main,9,1,bkbf1206,Father paid at the gate,Father,paid,at,gate,1540.090703,459.909297,,bkbf1206_8ch.wav,-0.160946064,0,-0.533446211,-0.946344227,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1206_8ch.wav,986468.3217,986468.3218,0.2021776,0.2022451,0.229954649,986468.7417,0.419954648,-0.0121776,0.85,986469.3717,1.051329,1.0513515,1.3526408,1.3526636,1.540083333,986470.2819,986470.5217,2.2016083,2.2016887,986472.0217,NaN,NaN,3.7063426,3.7064016,986473.5217,5.2112155,5.2016368,5.2016616,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
392,main,9,1,bkbf0907,The five men are working,five,men,working,,1601.269841,398.730159,,bkbf0907_8ch.wav,0.785398163,1,0.882204286,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0907_8ch.wav,986473.5499,986473.55,0.201832,0.2018546,0.19936508,986473.9393,0.389365079,-0.011832,0.85,986474.5999,1.0516289,1.0516921,1.3533029,1.3533647,1.601270833,986475.5403,986475.7499,2.2014404,2.2014976,986477.2499,NaN,NaN,3.7062665,3.706299,986478.7499,5.2174111,5.2016439,5.2016685,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
393,main,9,1,bkbf1010,They're cycling along,Theyre,cycling,along,,1326.213152,673.786848,,bkbf1010_8ch.wav,-0.14987472,0,-0.013537765,-0.935272883,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1010_8ch.wav,986478.7785,986478.7785,0.2019732,0.20203,0.336893424,986479.3054,0.526893424,-0.0119732,0.85,986479.8285,1.0514885,1.0515349,1.3532158,1.3532766,1.326208333,986480.6319,986480.9785,2.2015744,2.2016427,986482.4785,NaN,NaN,3.7062941,3.7063284,986483.9785,5.217407,5.2015026,5.2015264,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
394,main,9,1,bkbf0416,The mud stuck on his shoe,mud,stuck,shoe,,1575.918367,424.081633,,bkbf0416_8ch.wav,1.664396347,0,0.006909416,0.878998183,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0416_8ch.wav,986484.0069,986484.0069,0.2020288,0.2020858,0.212040817,986484.4089,0.402040816,-0.0120288,0.85,986485.0569,1.051486,1.0515096,1.3527843,1.3528062,1.575916667,986485.9844,986486.2069,2.2015612,2.201622,986487.7069,NaN,NaN,3.7062459,3.7062789,986489.2069,5.2171988,5.2014467,5.2014764,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
395,main,9,1,bkbf1616,The painter used a brush,painter,used,brush,,1552.879819,447.120181,,bkbf1616_8ch.wav,0.785398163,1,-2.039709837,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf1616_8ch.wav,986489.2353,986489.2354,0.2016909,0.2017197,0.223560091,986489.6489,0.41356009,-0.0116909,0.85,986490.2853,1.0515589,1.0516079,1.3530373,1.353059,1.552875,986491.2012,986491.4353,2.2016015,2.2018115,986492.9353,NaN,NaN,3.7062369,3.7062702,986494.4353,5.2164355,5.2014786,5.2015035,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
396,main,9,1,bkbf2014,The two children are laughing,two,children,laughing,,1717.097506,282.902494,,bkbf2014_8ch.wav,0.785398163,1,-1.415795093,0,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf2014_8ch.wav,986494.4637,986494.4638,0.2020226,0.2020797,0.141451247,986494.7952,0.331451247,-0.0120226,0.85,986495.5137,1.051648,1.0517102,1.3532468,1.3533023,1.717104167,986496.5131,986496.6637,2.2014352,2.2014919,986498.1637,NaN,NaN,3.7064927,3.7065254,986499.6637,5.2174065,5.201609,5.2016552,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
397,main,9,3,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,,1465.260771,534.739229,,bkbf0812_6ch.wav,1.73112003,0,-1.617432287,0.945721866,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0812_6ch.wav,986509.8659,986509.8659,0.2016633,0.2016947,0.267369615,986510.3233,0.457369614,-0.0116633,0.85,986510.9159,1.0512722,1.0513062,1.3524945,1.3525281,1.465270833,986511.7884,986512.0659,2.2010563,2.2010871,986513.5659,NaN,NaN,3.7064489,3.7064816,986515.0659,5.2082902,5.2015092,5.2015338,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
398,main,9,3,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,,1488.526077,511.473923,,bkbf0310_6ch.wav,1.829331415,0,1.126168024,1.043933252,NaN,C:\Users\Han\Desktop\scripts_han\Versions\study3_behavioural\v1_220405_1img_per_trial_gaborStim_fmriready_postbucni_behavpilot\audiostim\main\bkbf0310_6ch.wav,986515.0943,986515.0943,0.2018441,0.2018669,0.255736962,986515.54,0.445736961,-0.0118441,0.85,986516.1443,1.0516564,1.0517193,1.3533004,1.353362,1.488520833,986517.0288,986517.2943,2.2011672,2.2011901,986518.7943,NaN,NaN,3.7064855,3.7065192,986520.2943,5.2173175,5.2015336,5.2015626,NaN,NaN,NaN,NaN,0,NaN,9999,NaN,0,NaN,9999,NaN,NaN,NaN,NaN
