Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
NK221102,140,main,5,4,bkbg1507,Some nice people are coming,nice,people,coming,NA,1653.333333,bkbg1507_4ch.wav,0.785398163397448,1,1.36958365398845,0
NK221102,141,main,6,3,bkbg2014,The two children are laughing,two,children,laughing,NA,1632,bkbg2014_4ch.wav,1.65410036757677,0,-0.294377615635143,0.868702204179323
NK221102,142,main,6,3,aslg1308,He turned on the taps,He,turned,taps,NA,1312,aslg1308_4ch.wav,0.785398163397448,1,-0.166071952254354,0
NK221102,143,main,6,3,bkbg1707,The baby wants his bottle,baby,wants,bottle,NA,1440,bkbg1707_4ch.wav,1.71384120779196,0,-2.19682993519656,0.928443044394513
NK221102,144,main,6,3,bkbg1305,A man told the police,man,told,police,NA,1653.333333,bkbg1305_4ch.wav,1.64275243883175,0,2.66434681892639,0.857354275434299
NK221102,145,main,6,3,aslg1804,The daughter drank some lemonade,daughter,drank,lemonade,NA,1793.625,aslg1804_4ch.wav,0.785398163397448,1,-2.93121701235291,0
NK221102,146,main,6,3,aslg1003,The child ate some jam,child,ate,jam,NA,1973.333333,aslg1003_4ch.wav,-0.128827262190077,0,-0.570964728060244,-0.914225425587526
NK221102,147,main,6,2,bkbg0304,The farmer keeps a bull,farmer,keeps,bull,NA,1546.666667,bkbg0304_8ch.wav,0.909706948091014,0,-2.58846306733877,0.124308784693566
NK221102,148,main,6,2,bkbg1314,The boy has black hair,boy,black,hair,NA,1408,bkbg1314_8ch.wav,0.785398163397448,1,2.06250135727011,0
NK221102,149,main,6,2,bkbg1708,The lady sat on her chair,lady,sat,chair,NA,1696,bkbg1708_8ch.wav,0.785398163397448,1,-2.93922738891555,0
NK221102,150,main,6,2,bkbg1415,The grass is getting long,grass,getting,long,NA,1600,bkbg1415_8ch.wav,1.03588281263779,0,2.90393625813162,0.250484649240342
NK221102,151,main,6,2,bkbg1004,The good boy's helping,good,boys,helping,NA,1322.666667,bkbg1004_8ch.wav,0.494719245148915,0,-1.12516877251578,-0.290678918248534
NK221102,152,main,6,2,aslg1206,The lady spoke to the driver,lady,spoke,driver,NA,1724.479167,aslg1206_8ch.wav,0.785398163397448,1,2.27568886899211,0
NK221102,153,main,6,4,aslg1606,Roses grow in the garden,Roses,grow,garden,NA,1738.666667,aslg1606_4ch.wav,0.602653953948115,0,2.85963105095348,-0.182744209449333
NK221102,154,main,6,4,bkbg2108,Bananas are yellow fruit,Bananas,yellow,fruit,NA,1792,bkbg2108_4ch.wav,0.551259743437101,0,2.0954959257574,-0.234138419960348
NK221102,155,main,6,4,bkbg0513,The light went out,light,went,out,NA,1546.666667,bkbg0513_4ch.wav,0.785398163397448,1,0.616795600207517,0
NK221102,156,main,6,4,bkbg0916,The car hit a wall,car,hit,wall,NA,1365.333333,bkbg0916_4ch.wav,0.575303430848342,0,1.23559348387345,-0.210094732549106
NK221102,157,main,6,4,aslg0707,The driver hooted his horn,driver,hooted,horn,NA,1813.333333,aslg0707_4ch.wav,0.785398163397448,1,1.96085860183824,0
NK221102,158,main,6,4,aslg0810,They rowed the boat,They,rowed,boat,NA,1290.666667,aslg0810_4ch.wav,0.93795880913023,0,-2.03487486858431,0.152560645732782
NK221102,159,main,6,3,bkbg0613,They took some food,They,took,food,NA,1194.666667,bkbg0613_4ch.wav,0.785398163397448,1,1.30243599347788,0
NK221102,160,main,6,3,bkbg0209,She’s taking her coat,Shes,taking,coat,NA,1514.666667,bkbg0209_4ch.wav,0.785398163397448,1,-0.304849804276618,0
NK221102,161,main,6,3,aslg1706,The doctor came quickly,doctor,came,quickly,NA,1333.333333,aslg1706_4ch.wav,1.70282212131159,0,-0.505919767469079,0.917423957914139
NK221102,162,main,6,3,bkbg1008,Someone’s crossing the road,Someones,crossing,road,NA,1600,bkbg1008_4ch.wav,-0.0791874250456868,0,0.300803023593281,-0.864585588443135
NK221102,163,main,6,3,bkbg2112,The cricket team's playing,cricket,teams,playing,NA,1600,bkbg2112_4ch.wav,0.785398163397448,1,2.8013292514372,0
